station_uid,station_num,routes,direction,station,lat,lon,station_uid2,station_num2,station2,lat2,lon2,distance_km
56_0_133,56,133,0,ตึกบางนาทาวเวอร์,13.660074,100.662702,57_0_133,57,คลองวัดปลัดเปี่ยม,13.660973,100.661068,0.20288849663157724
57_0_133,57,133,0,คลองวัดปลัดเปี่ยม,13.660973,100.661068,58_0_133,58,ซอยเปรมฤทัย,13.662908,100.65685,0.5039867964430113
58_0_133,58,133,0,ซอยเปรมฤทัย,13.662908,100.65685,59_0_133,59,เดอะเนชั่น ทาวเวอร์,13.664031,100.651441,0.5976236012611557
59_0_133,59,133,0,เดอะเนชั่น ทาวเวอร์,13.664031,100.651441,60_0_133,60,บางนาตราด 50,13.664764,100.647678,0.41467249140852736
60_0_133,60,133,0,บางนาตราด 50,13.664764,100.647678,61_0_133,61,วัดศรีเอี่ยม,13.665224,100.643667,0.436386176256496
61_0_133,61,133,0,วัดศรีเอี่ยม,13.665224,100.643667,62_0_133,62,คอนโดศุภาลัยปาร์ค,13.673328,100.645551,0.9238287700014847
62_0_133,62,133,0,คอนโดศุภาลัยปาร์ค,13.673328,100.645551,63_0_133,63,แยกศรีอุดม 1,13.676837,100.645815,0.39122416828052015
63_0_133,63,133,0,แยกศรีอุดม 1,13.676837,100.645815,64_0_133,64,แยกศรีอุดม 2,13.680068,100.646072,0.3603421947604454
64_0_133,64,133,0,แยกศรีอุดม 2,13.680068,100.646072,65_0_133,65,ประกันสังคม,13.682874,100.646296,0.31295011516382804
65_0_133,65,133,0,ประกันสังคม,13.682874,100.646296,66_0_133,66,กรมที่ดิน,13.684838,100.646448,0.21900339854594406
66_0_133,66,133,0,กรมที่ดิน,13.684838,100.646448,67_0_133,67,พาราไดซ์,13.687946,100.646715,0.34679560329901243
67_0_133,67,133,0,พาราไดซ์,13.687946,100.646715,68_0_133,68,ซีคอนสแควร์ จุดที่ 1,13.69206,100.647036,0.45876856499353386
68_0_133,68,133,0,ซีคอนสแควร์ จุดที่ 1,13.69206,100.647036,69_0_133,69,ซีคอนสแควร์ จุดที่ 2,13.695543,100.647279,0.38818065669787966
69_0_133,69,133,0,ซีคอนสแควร์ จุดที่ 2,13.695543,100.647279,70_0_133,70,แมคโคร ศรีนครินทร์,13.699989,100.646574,0.500205043145214
70_0_133,70,133,0,แมคโคร ศรีนครินทร์,13.699989,100.646574,71_0_133,71,สุหร่า,13.705226,100.645344,0.5972955860188204
71_0_133,71,133,0,สุหร่า,13.705226,100.645344,72_0_133,72,ศูนย์ Benz,13.708241,100.644657,0.3433690447482127
72_0_133,72,133,0,ศูนย์ Benz,13.708241,100.644657,73_0_133,73,"แยกสวนหลวง , ตลาดเอี่ยมสมบัติ",13.713421,100.643426,0.5911412310788482
73_0_133,73,133,0,"แยกสวนหลวง , ตลาดเอี่ยมสมบัติ",13.713421,100.643426,74_0_133,74,ซอย อนามัย,13.720988,100.641962,0.856145092059168
74_0_133,74,133,0,ซอย อนามัย,13.720988,100.641962,75_0_133,75,ธัญญะปาร์ค,13.72618,100.641558,0.5789711071417565
75_0_133,75,133,0,ธัญญะปาร์ค,13.72618,100.641558,76_0_133,76,นาราศิริ,13.728509,100.641398,0.2595490485901968
76_0_133,76,133,0,นาราศิริ,13.728509,100.641398,77_0_133,77,โมเดอร์นฟอร์ม,13.731261,100.641179,0.30692142881711626
77_0_133,77,133,0,โมเดอร์นฟอร์ม,13.731261,100.641179,78_0_133,78,แยกพัฒนาการ,13.734412,100.640933,0.3513813614541889
78_0_133,78,133,0,แยกพัฒนาการ,13.734412,100.640933,79_0_133,79,อนามัย พัฒนาการ,13.735982,100.637065,0.4528087410597323
79_0_133,79,133,0,อนามัย พัฒนาการ,13.735982,100.637065,80_0_133,80,โลตัส พัฒนาการ,13.736252,100.634756,0.251206478902356
80_0_133,80,133,0,โลตัส พัฒนาการ,13.736252,100.634756,81_0_133,81,ซอยพัฒนาการ 48,13.736586,100.631793,0.32219482960593593
81_0_133,81,133,0,ซอยพัฒนาการ 48,13.736586,100.631793,82_0_133,82,ซอยพัฒนาการ 44,13.736757,100.629572,0.24065245790955983
82_0_133,82,133,0,ซอยพัฒนาการ 44,13.736757,100.629572,83_0_133,83,มหาวิทยาลัย เกษมบัณฑิต,13.737068,100.627221,0.2562855587412432
83_0_133,83,133,0,มหาวิทยาลัย เกษมบัณฑิต,13.737068,100.627221,84_0_133,84,ซอยพัฒนาการ 38,13.736838,100.623875,0.36231967842045776
84_0_133,84,133,0,ซอยพัฒนาการ 38,13.736838,100.623875,85_0_133,85,ซอยพัฒนาการ 32,13.736604,100.620784,0.33488496658558486
85_0_133,85,133,0,ซอยพัฒนาการ 32,13.736604,100.620784,86_0_133,86,ซอยพัฒนาการ 28,13.736408,100.617851,0.3175553855133168
86_0_133,86,133,0,ซอยพัฒนาการ 28,13.736408,100.617851,87_0_133,87,ซอยพัฒนาการ 24,13.736197,100.615309,0.2755737680305182
87_0_133,87,133,0,ซอยพัฒนาการ 24,13.736197,100.615309,88_0_133,88,ซอยพัฒนาการ 22,13.736261,100.612501,0.30338863929810134
88_0_133,88,133,0,ซอยพัฒนาการ 22,13.736261,100.612501,89_0_133,89,ซอยพัฒนาการ 20,13.737069,100.610004,0.2842830145825693
89_0_133,89,133,0,ซอยพัฒนาการ 20,13.737069,100.610004,90_0_133,90,ซอยพัฒนาการ 18,13.738028,100.607798,0.2610519163684993
90_0_133,90,133,0,ซอยพัฒนาการ 18,13.738028,100.607798,91_0_133,91,ตะวันแดง,13.73879,100.605667,0.24527690459698478
91_0_133,91,133,0,ตะวันแดง,13.73879,100.605667,92_0_133,92,พัฒนาการซอย 8,13.739882,100.602523,0.3606491382991902
92_0_133,92,133,0,พัฒนาการซอย 8,13.739882,100.602523,93_0_133,93,ตลาดคลองตัน,13.739972,100.59962,0.3137212667213433
93_0_133,93,133,0,ตลาดคลองตัน,13.739972,100.59962,94_0_133,94,ปรีดีพนมยงค์ 44,13.734608,100.597748,0.6297920062737953
94_0_133,94,133,0,ปรีดีพนมยงค์ 44,13.734608,100.597748,95_0_133,95,เกษมโปรสิน,13.730716,100.596697,0.4474130033103017
95_0_133,95,133,0,เกษมโปรสิน,13.730716,100.596697,96_0_133,96,สุเหร่าสามอิน,13.728217,100.596129,0.2845689092662233
96_0_133,96,133,0,สุเหร่าสามอิน,13.728217,100.596129,97_0_133,97,ปรีดีพนมยงค์ 28,13.726648,100.595996,0.17505535227412874
97_0_133,97,133,0,ปรีดีพนมยงค์ 28,13.726648,100.595996,98_0_133,98,ปรีดีพนมยงค์ 26,13.725206,100.595937,0.16046969070067982
98_0_133,98,133,0,ปรีดีพนมยงค์ 26,13.725206,100.595937,99_0_133,99,ปรีดีพนมยงค์ 20,13.722788,100.59588,0.26893982339220757
99_0_133,99,133,0,ปรีดีพนมยงค์ 20,13.722788,100.59588,100_0_133,100,พิบูรณเวศน์,13.720783,100.595865,0.22295171590227958
100_0_133,100,133,0,พิบูรณเวศน์,13.720783,100.595865,101_0_133,101,ปรีดีพนมยงค์ 12,13.719367,100.595872,0.1574538318141304
101_0_133,101,133,0,ปรีดีพนมยงค์ 12,13.719367,100.595872,102_0_133,102,ตลาดพระโขนง,13.716109,100.595328,0.3670082519936614
102_0_133,102,133,0,ตลาดพระโขนง,13.716109,100.595328,103_0_133,103,พระราม4,13.713056,100.591332,0.5491641620413518
103_0_133,103,133,0,พระราม4,13.713056,100.591332,104_0_133,104,ปั๊มเติมน้ำมัน(PTT) กล้วยน้ำไท,13.712668,100.58928,0.22582769009654186
104_0_133,104,133,0,ปั๊มเติมน้ำมัน(PTT) กล้วยน้ำไท,13.712668,100.58928,105_0_133,105,โรงพยาบาลกล้วยน้ำไท,13.712728,100.586812,0.26669038398272366
105_0_133,105,133,0,โรงพยาบาลกล้วยน้ำไท,13.712728,100.586812,106_0_133,106,ซอยสุขุมวิท 42,13.71485,100.584313,0.3585393552373921
106_0_133,106,133,0,ซอยสุขุมวิท 42,13.71485,100.584313,107_0_133,107,สถานีรถไฟฟ้าเอกมัย,13.718849,100.586336,0.49546563305547536
108_1_133,108,133,1,สถานีรถไฟฟ้าเอกมัย,13.718618,100.586672,109_1_133,109,สุขุมวิท 65,13.717836,100.587763,0.14645959168168735
109_1_133,109,133,1,สุขุมวิท 65,13.717836,100.587763,110_1_133,110,สุขุมวิท 65/1,13.716919,100.589001,0.16817104736272898
110_1_133,110,133,1,สุขุมวิท 65/1,13.716919,100.589001,111_1_133,111,BTS พระขโนง,13.714817,100.591968,0.39668055431815274
111_1_133,111,133,1,BTS พระขโนง,13.714817,100.591968,112_1_133,112,ตลาดพระโขนง,13.715603,100.594976,0.33648597656500046
112_1_133,112,133,1,ตลาดพระโขนง,13.715603,100.594976,113_1_133,113,แมคโคร ปรีดีพนมยงค์,13.718413,100.595668,0.3212751834545735
113_1_133,113,133,1,แมคโคร ปรีดีพนมยงค์,13.718413,100.595668,114_1_133,114,โรงเรียนพิบูรณเวศน์,13.720364,100.595724,0.21702562510463425
114_1_133,114,133,1,โรงเรียนพิบูรณเวศน์,13.720364,100.595724,115_1_133,115,ปรีดีพนมยงค์ 15,13.722484,100.595737,0.23573742714334106
115_1_133,115,133,1,ปรีดีพนมยงค์ 15,13.722484,100.595737,116_1_133,116,ปรีดีพนมยงค์ 19,13.724714,100.595795,0.24804382331880703
116_1_133,116,133,1,ปรีดีพนมยงค์ 19,13.724714,100.595795,117_1_133,117,สุเหร่าสามอิน,13.727501,100.595902,0.31011572100967266
117_1_133,117,133,1,สุเหร่าสามอิน,13.727501,100.595902,118_1_133,118,โรงเรียนเกษมโปลี,13.730898,100.596598,0.3851381879463291
118_1_133,118,133,1,โรงเรียนเกษมโปลี,13.730898,100.596598,119_1_133,119,โรงเรียนนานาชาติ,13.733435,100.597261,0.29104978118923786
119_1_133,119,133,1,โรงเรียนนานาชาติ,13.733435,100.597261,120_1_133,120,ปรีดีพนมยงค์ 45,13.735954,100.59797,0.2903807175181364
120_1_133,120,133,1,ปรีดีพนมยงค์ 45,13.735954,100.59797,121_1_133,121,ตลาดคลองตัน,13.740151,100.599504,0.49522643829072316
121_1_133,121,133,1,ตลาดคลองตัน,13.740151,100.599504,122_1_133,122,ซอยพัฒนาการ 3,13.739681,100.603889,0.4765114092667611
122_1_133,122,133,1,ซอยพัฒนาการ 3,13.739681,100.603889,123_1_133,123,ตะวันแดง,13.739106,100.605501,0.1854852493272245
123_1_133,123,133,1,ตะวันแดง,13.739106,100.605501,124_1_133,124,ซอยพัฒนาการ 20,13.737705,100.609166,0.42541953430882734
124_1_133,124,133,1,ซอยพัฒนาการ 20,13.737705,100.609166,125_1_133,125,ซอยพัฒนาการ 19,13.736399,100.613066,0.44558430578626274
125_1_133,125,133,1,ซอยพัฒนาการ 19,13.736399,100.613066,126_1_133,126,ซอยพัฒนาการ 21,13.736413,100.614447,0.14917625480870308
126_1_133,126,133,1,ซอยพัฒนาการ 21,13.736413,100.614447,127_1_133,127,ซอยพัฒนาการ 27,13.736617,100.617544,0.33528919940310453
127_1_133,127,133,1,ซอยพัฒนาการ 27,13.736617,100.617544,128_1_133,128,ซอยพัฒนาการ 31/1,13.736816,100.62037,0.3060497744663409
128_1_133,128,133,1,ซอยพัฒนาการ 31/1,13.736816,100.62037,129_1_133,129,ซอยพัฒนาการ 35,13.737039,100.623842,0.37584464920302907
129_1_133,129,133,1,ซอยพัฒนาการ 35,13.737039,100.623842,130_1_133,130,มหาวิทยาลัย เกษมบัณฑิต,13.737319,100.627305,0.37534676683761353
130_1_133,130,133,1,มหาวิทยาลัย เกษมบัณฑิต,13.737319,100.627305,131_1_133,131,หมู่บ้านปรีชา,13.737098,100.629441,0.23202336427822537
131_1_133,131,133,1,หมู่บ้านปรีชา,13.737098,100.629441,132_1_133,132,ซอยพัฒนาการ 43,13.736806,100.631949,0.27283878536789363
132_1_133,132,133,1,ซอยพัฒนาการ 43,13.736806,100.631949,133_1_133,133,โลตัสพัฒนาการ,13.736367,100.635629,0.40047948519313864
133_1_133,133,133,1,โลตัสพัฒนาการ,13.736367,100.635629,134_1_133,134,แยกพัฒนาการ,13.734148,100.641283,0.6586783357419405
134_1_133,134,133,1,แยกพัฒนาการ,13.734148,100.641283,135_1_133,135,ศรีนครินทร์ 23,13.731643,100.641456,0.27916941390260236
135_1_133,135,133,1,ศรีนครินทร์ 23,13.731643,100.641456,136_1_133,136,โมเดอร์นฟอร์ม,13.729113,100.641644,0.28205515020090344
136_1_133,136,133,1,โมเดอร์นฟอร์ม,13.729113,100.641644,137_1_133,137,ธัญญะปาร์ค,13.726366,100.641895,0.3066533936699876
137_1_133,137,133,1,ธัญญะปาร์ค,13.726366,100.641895,138_1_133,138,ซอยอนามัย,13.721591,100.642218,0.5321009168647646
138_1_133,138,133,1,ซอยอนามัย,13.721591,100.642218,139_1_133,139,แยกสวนหลวง 1,13.713737,100.643799,0.8898673420764324
